126794236516480 -
136679711954688 lock
136679711954640 log_prior
136679711954592 send
136679711961552 recv
126794238328368 log_likelihood
126794255490784 send
126794235084624 process_conf
126794235084384 preprocess_data
126794235138352 log_likelihood2
> 126794236516480 2911992 126800800096384 1780985201.0100348
< 126794236516480 2911992 126800800096384 1780985201.0101738
< 136679711954592 2912060 136686256525440 1780985201.013754
> 136679711961552 2912060 136686256525440 1780985201.013786
> 126794236516480 2911992 126800800096384 1780985201.089921
< 126794236516480 2911992 126800800096384 1780985201.0900264
> 126794238328368 2911992 126800800096384 1780985201.090293
> 126794235084624 2911992 126800800096384 1780985201.090312
< 126794235084624 2911992 126800800096384 1780985201.095677
> 126794235084384 2911992 126800800096384 1780985201.0957203
< 126794235084384 2911992 126800800096384 1780985201.0962396
> 126794235138352 2911992 126800800096384 1780985201.0962656
< 126794235138352 2911992 126800800096384 1780985201.2476544
< 126794238328368 2911992 126800800096384 1780985201.2477224
> 126794255490784 2911992 126800800096384 1780985201.2477462
< 126794255490784 2911992 126800800096384 1780985201.3273573
< 136679711961552 2912060 136686256525440 1780985201.3305292
> 136679711954688 2912060 136686256525440 1780985201.3305755
< 136679711954688 2912060 136686256525440 1780985201.3305907
> 136679711954640 2912060 136686256525440 1780985201.3307276
< 136679711954640 2912060 136686256525440 1780985201.3311696
> 136679711954688 2912060 136686256525440 1780985201.3311913
< 136679711954688 2912060 136686256525440 1780985201.331203
> 136679711954640 2912060 136686256525440 1780985201.331303
< 136679711954640 2912060 136686256525440 1780985201.331622
> 136679711954592 2912060 136686256525440 1780985201.3316333
> 126794236516480 2911992 126800800096384 1780985201.410674
< 126794236516480 2911992 126800800096384 1780985201.4107678
< 136679711954592 2912060 136686256525440 1780985201.413271
> 136679711961552 2912060 136686256525440 1780985201.4133008
> 126794236516480 2911992 126800800096384 1780985201.4935591
< 126794236516480 2911992 126800800096384 1780985201.4936671
> 126794238328368 2911992 126800800096384 1780985201.4939096
> 126794235084624 2911992 126800800096384 1780985201.4939256
< 126794235084624 2911992 126800800096384 1780985201.4992006
> 126794235084384 2911992 126800800096384 1780985201.4992406
< 126794235084384 2911992 126800800096384 1780985201.4997258
> 126794235138352 2911992 126800800096384 1780985201.4997451
< 126794235138352 2911992 126800800096384 1780985201.5895073
< 126794238328368 2911992 126800800096384 1780985201.5895574
> 126794255490784 2911992 126800800096384 1780985201.5895727
< 126794255490784 2911992 126800800096384 1780985201.6715798
< 136679711961552 2912060 136686256525440 1780985201.6768832
> 136679711954688 2912060 136686256525440 1780985201.6769319
< 136679711954688 2912060 136686256525440 1780985201.6769464
> 136679711954640 2912060 136686256525440 1780985201.677044
< 136679711954640 2912060 136686256525440 1780985201.6775239
> 136679711954592 2912060 136686256525440 1780985201.6775434
> 126794236516480 2911992 126800800096384 1780985201.7548106
< 126794236516480 2911992 126800800096384 1780985201.7549458
< 136679711954592 2912060 136686256525440 1780985201.7617967
> 136679711961552 2912060 136686256525440 1780985201.7618337
> 126794236516480 2911992 126800800096384 1780985201.8389285
< 126794236516480 2911992 126800800096384 1780985201.839034
> 126794238328368 2911992 126800800096384 1780985201.8393133
> 126794235084624 2911992 126800800096384 1780985201.8393364
< 126794235084624 2911992 126800800096384 1780985201.8451672
> 126794235084384 2911992 126800800096384 1780985201.8452013
< 126794235084384 2911992 126800800096384 1780985201.8456855
> 126794235138352 2911992 126800800096384 1780985201.8457053
< 126794235138352 2911992 126800800096384 1780985201.9496741
< 126794238328368 2911992 126800800096384 1780985201.9497695
> 126794255490784 2911992 126800800096384 1780985201.9497986
< 126794255490784 2911992 126800800096384 1780985202.0396507
< 136679711961552 2912060 136686256525440 1780985202.0475316
> 136679711954688 2912060 136686256525440 1780985202.0475852
< 136679711954688 2912060 136686256525440 1780985202.047601
> 136679711954640 2912060 136686256525440 1780985202.047709
< 136679711954640 2912060 136686256525440 1780985202.0481708
> 136679711954688 2912060 136686256525440 1780985202.0482116
< 136679711954688 2912060 136686256525440 1780985202.048224
> 136679711954640 2912060 136686256525440 1780985202.0483208
< 136679711954640 2912060 136686256525440 1780985202.048623
> 136679711954688 2912060 136686256525440 1780985202.0486407
< 136679711954688 2912060 136686256525440 1780985202.0486522
> 136679711954640 2912060 136686256525440 1780985202.0487535
< 136679711954640 2912060 136686256525440 1780985202.049041
> 136679711954688 2912060 136686256525440 1780985202.0490553
< 136679711954688 2912060 136686256525440 1780985202.0490658
> 136679711954640 2912060 136686256525440 1780985202.0491478
< 136679711954640 2912060 136686256525440 1780985202.0494545
> 136679711954592 2912060 136686256525440 1780985202.0494719
> 126794236516480 2911992 126800800096384 1780985202.121883
< 126794236516480 2911992 126800800096384 1780985202.1219862
< 136679711954592 2912060 136686256525440 1780985202.1301615
> 136679711961552 2912060 136686256525440 1780985202.130195
> 126794236516480 2911992 126800800096384 1780985202.2016253
< 126794236516480 2911992 126800800096384 1780985202.2017307
> 126794238328368 2911992 126800800096384 1780985202.2020092
> 126794235084624 2911992 126800800096384 1780985202.202028
< 126794235084624 2911992 126800800096384 1780985202.2082176
> 126794235084384 2911992 126800800096384 1780985202.2082932
< 126794235084384 2911992 126800800096384 1780985202.2087898
> 126794235138352 2911992 126800800096384 1780985202.2088103
< 126794235138352 2911992 126800800096384 1780985202.3332465
< 126794238328368 2911992 126800800096384 1780985202.333313
> 126794255490784 2911992 126800800096384 1780985202.3333366
< 126794255490784 2911992 126800800096384 1780985202.4153728
< 136679711961552 2912060 136686256525440 1780985202.4248807
> 136679711954688 2912060 136686256525440 1780985202.4249296
< 136679711954688 2912060 136686256525440 1780985202.4249454
> 136679711954640 2912060 136686256525440 1780985202.4250426
< 136679711954640 2912060 136686256525440 1780985202.4254937
> 136679711954688 2912060 136686256525440 1780985202.4255166
< 136679711954688 2912060 136686256525440 1780985202.4255283
> 136679711954640 2912060 136686256525440 1780985202.4256263
< 136679711954640 2912060 136686256525440 1780985202.4259248
> 136679711954688 2912060 136686256525440 1780985202.425939
< 136679711954688 2912060 136686256525440 1780985202.4259493
> 136679711954640 2912060 136686256525440 1780985202.42603
< 136679711954640 2912060 136686256525440 1780985202.4263594
> 136679711954592 2912060 136686256525440 1780985202.4263873
> 126794236516480 2911992 126800800096384 1780985202.4973116
< 126794236516480 2911992 126800800096384 1780985202.497407
< 136679711954592 2912060 136686256525440 1780985202.5130599
> 136679711961552 2912060 136686256525440 1780985202.513108
> 126794236516480 2911992 126800800096384 1780985202.577486
< 126794236516480 2911992 126800800096384 1780985202.577592
> 126794238328368 2911992 126800800096384 1780985202.5778606
> 126794235084624 2911992 126800800096384 1780985202.5778806
< 126794235084624 2911992 126800800096384 1780985202.5835066
> 126794235084384 2911992 126800800096384 1780985202.5835404
< 126794235084384 2911992 126800800096384 1780985202.5840092
> 126794235138352 2911992 126800800096384 1780985202.5840282
< 126794235138352 2911992 126800800096384 1780985202.7371426
< 126794238328368 2911992 126800800096384 1780985202.7372415
> 126794255490784 2911992 126800800096384 1780985202.7372687
< 126794255490784 2911992 126800800096384 1780985202.8277252
< 136679711961552 2912060 136686256525440 1780985202.838762
> 136679711954688 2912060 136686256525440 1780985202.838818
< 136679711954688 2912060 136686256525440 1780985202.838839
> 136679711954640 2912060 136686256525440 1780985202.8389435
< 136679711954640 2912060 136686256525440 1780985202.8393524
> 136679711954688 2912060 136686256525440 1780985202.8393745
< 136679711954688 2912060 136686256525440 1780985202.8393867
> 136679711954640 2912060 136686256525440 1780985202.8394845
< 136679711954640 2912060 136686256525440 1780985202.8398063
> 136679711954592 2912060 136686256525440 1780985202.839818
> 126794236516480 2911992 126800800096384 1780985202.9098868
< 126794236516480 2911992 126800800096384 1780985202.9099882
< 136679711954592 2912060 136686256525440 1780985202.922909
> 136679711961552 2912060 136686256525440 1780985202.922941
> 126794236516480 2911992 126800800096384 1780985202.9934535
< 126794236516480 2911992 126800800096384 1780985202.9935567
> 126794238328368 2911992 126800800096384 1780985202.9937985
> 126794235084624 2911992 126800800096384 1780985202.9938147
< 126794235084624 2911992 126800800096384 1780985202.9990628
> 126794235084384 2911992 126800800096384 1780985202.999094
< 126794235084384 2911992 126800800096384 1780985202.9995844
> 126794235138352 2911992 126800800096384 1780985202.999609
< 126794235138352 2911992 126800800096384 1780985203.1211183
< 126794238328368 2911992 126800800096384 1780985203.1212175
> 126794255490784 2911992 126800800096384 1780985203.1212432
< 126794255490784 2911992 126800800096384 1780985203.199644
< 136679711961552 2912060 136686256525440 1780985203.2082262
> 136679711954688 2912060 136686256525440 1780985203.2082791
< 136679711954688 2912060 136686256525440 1780985203.208294
> 136679711954640 2912060 136686256525440 1780985203.208394
< 136679711954640 2912060 136686256525440 1780985203.2088745
> 136679711954688 2912060 136686256525440 1780985203.2097974
< 136679711954688 2912060 136686256525440 1780985203.2098286
> 136679711954640 2912060 136686256525440 1780985203.2099562
< 136679711954640 2912060 136686256525440 1780985203.2103217
> 136679711954592 2912060 136686256525440 1780985203.210339
> 126794236516480 2911992 126800800096384 1780985203.2818084
< 126794236516480 2911992 126800800096384 1780985203.2819126
< 136679711954592 2912060 136686256525440 1780985203.293825
> 136679711961552 2912060 136686256525440 1780985203.2938573
> 126794236516480 2911992 126800800096384 1780985203.3615022
< 126794236516480 2911992 126800800096384 1780985203.361612
> 126794238328368 2911992 126800800096384 1780985203.3618581
> 126794235084624 2911992 126800800096384 1780985203.3618753
< 126794235084624 2911992 126800800096384 1780985203.3670874
> 126794235084384 2911992 126800800096384 1780985203.367118
< 126794235084384 2911992 126800800096384 1780985203.367635
> 126794235138352 2911992 126800800096384 1780985203.3676598
< 126794235138352 2911992 126800800096384 1780985203.4879777
< 126794238328368 2911992 126800800096384 1780985203.4880724
> 126794255490784 2911992 126800800096384 1780985203.4880967
< 126794255490784 2911992 126800800096384 1780985203.567469
< 136679711961552 2912060 136686256525440 1780985203.5788453
> 136679711954688 2912060 136686256525440 1780985203.578908
< 136679711954688 2912060 136686256525440 1780985203.578923
> 136679711954640 2912060 136686256525440 1780985203.579019
< 136679711954640 2912060 136686256525440 1780985203.5795362
> 136679711954592 2912060 136686256525440 1780985203.579557
> 126794236516480 2911992 126800800096384 1780985203.6497054
< 126794236516480 2911992 126800800096384 1780985203.6498048
< 136679711954592 2912060 136686256525440 1780985203.661992
> 136679711961552 2912060 136686256525440 1780985203.662025
> 126794236516480 2911992 126800800096384 1780985203.7299542
< 126794236516480 2911992 126800800096384 1780985203.73006
> 126794238328368 2911992 126800800096384 1780985203.7304473
> 126794235084624 2911992 126800800096384 1780985203.7304761
< 126794235084624 2911992 126800800096384 1780985203.7363536
> 126794235084384 2911992 126800800096384 1780985203.7363963
< 126794235084384 2911992 126800800096384 1780985203.7368762
> 126794235138352 2911992 126800800096384 1780985203.736896
< 126794235138352 2911992 126800800096384 1780985203.870514
< 126794238328368 2911992 126800800096384 1780985203.870604
> 126794255490784 2911992 126800800096384 1780985203.8706367
< 126794255490784 2911992 126800800096384 1780985203.951751
< 136679711961552 2912060 136686256525440 1780985203.9573286
> 136679711954688 2912060 136686256525440 1780985203.9573772
< 136679711954688 2912060 136686256525440 1780985203.9573927
> 136679711954640 2912060 136686256525440 1780985203.9574935
< 136679711954640 2912060 136686256525440 1780985203.9579673
> 136679711954592 2912060 136686256525440 1780985203.9579809
> 126794236516480 2911992 126800800096384 1780985204.0341291
< 126794236516480 2911992 126800800096384 1780985204.0342596
< 136679711954592 2912060 136686256525440 1780985204.0439022
> 136679711961552 2912060 136686256525440 1780985204.043935
> 126794236516480 2911992 126800800096384 1780985204.1180575
< 126794236516480 2911992 126800800096384 1780985204.1182036
> 126794238328368 2911992 126800800096384 1780985204.1185017
> 126794235084624 2911992 126800800096384 1780985204.1185231
< 126794235084624 2911992 126800800096384 1780985204.1240351
> 126794235084384 2911992 126800800096384 1780985204.1240742
< 126794235084384 2911992 126800800096384 1780985204.1245804
> 126794235138352 2911992 126800800096384 1780985204.124606
< 126794235138352 2911992 126800800096384 1780985204.2511687
< 126794238328368 2911992 126800800096384 1780985204.2512476
> 126794255490784 2911992 126800800096384 1780985204.2512748
< 126794255490784 2911992 126800800096384 1780985204.3316724
< 136679711961552 2912060 136686256525440 1780985204.3387375
> 136679711954688 2912060 136686256525440 1780985204.3387907
< 136679711954688 2912060 136686256525440 1780985204.3388102
> 136679711954640 2912060 136686256525440 1780985204.338923
< 136679711954640 2912060 136686256525440 1780985204.339421
> 136679711954592 2912060 136686256525440 1780985204.339441
> 126794236516480 2911992 126800800096384 1780985204.4142916
< 126794236516480 2911992 126800800096384 1780985204.4144363
< 136679711954592 2912060 136686256525440 1780985204.4220624
> 136679711961552 2912060 136686256525440 1780985204.4221025
> 126794236516480 2911992 126800800096384 1780985204.4940586
< 126794236516480 2911992 126800800096384 1780985204.494242
> 126794238328368 2911992 126800800096384 1780985204.4945998
> 126794235084624 2911992 126800800096384 1780985204.4946184
< 126794235084624 2911992 126800800096384 1780985204.5002446
> 126794235084384 2911992 126800800096384 1780985204.5002756
< 126794235084384 2911992 126800800096384 1780985204.500759
> 126794235138352 2911992 126800800096384 1780985204.5007777
< 126794235138352 2911992 126800800096384 1780985204.6060665
< 126794238328368 2911992 126800800096384 1780985204.6061735
> 126794255490784 2911992 126800800096384 1780985204.6062033
< 126794255490784 2911992 126800800096384 1780985204.6873338
< 136679711961552 2912060 136686256525440 1780985204.6964157
> 136679711954688 2912060 136686256525440 1780985204.6964784
< 136679711954688 2912060 136686256525440 1780985204.6965013
> 136679711954640 2912060 136686256525440 1780985204.6966696
< 136679711954640 2912060 136686256525440 1780985204.6972873
> 136679711954592 2912060 136686256525440 1780985204.6973352
> 126794236516480 2911992 126800800096384 1780985204.7698874
< 126794236516480 2911992 126800800096384 1780985204.7699869
< 136679711954592 2912060 136686256525440 1780985204.7778895
> 136679711961552 2912060 136686256525440 1780985204.777926
> 126794236516480 2911992 126800800096384 1780985204.8504658
< 126794236516480 2911992 126800800096384 1780985204.8505747
> 126794238328368 2911992 126800800096384 1780985204.8508406
> 126794235084624 2911992 126800800096384 1780985204.8508623
< 126794235084624 2911992 126800800096384 1780985204.8561747
> 126794235084384 2911992 126800800096384 1780985204.8562264
< 126794235084384 2911992 126800800096384 1780985204.8567286
> 126794235138352 2911992 126800800096384 1780985204.8567488
< 126794235138352 2911992 126800800096384 1780985204.981587
< 126794238328368 2911992 126800800096384 1780985204.9816525
> 126794255490784 2911992 126800800096384 1780985204.9816792
< 126794255490784 2911992 126800800096384 1780985205.0605059
< 136679711961552 2912060 136686256525440 1780985205.0627184
> 136679711954688 2912060 136686256525440 1780985205.062763
< 136679711954688 2912060 136686256525440 1780985205.0627801
> 136679711954640 2912060 136686256525440 1780985205.0628834
< 136679711954640 2912060 136686256525440 1780985205.0633862
> 136679711954592 2912060 136686256525440 1780985205.0634084
> 126794236516480 2911992 126800800096384 1780985205.14206
< 126794236516480 2911992 126800800096384 1780985205.1421742
< 136679711954592 2912060 136686256525440 1780985205.1453612
> 136679711961552 2912060 136686256525440 1780985205.1453817
> 126794236516480 2911992 126800800096384 1780985205.222008
< 126794236516480 2911992 126800800096384 1780985205.2221107
> 126794238328368 2911992 126800800096384 1780985205.2223785
> 126794235084624 2911992 126800800096384 1780985205.2224011
< 126794235084624 2911992 126800800096384 1780985205.2276623
> 126794235084384 2911992 126800800096384 1780985205.2277052
< 126794235084384 2911992 126800800096384 1780985205.2281966
> 126794235138352 2911992 126800800096384 1780985205.228223
< 126794235138352 2911992 126800800096384 1780985205.353266
< 126794238328368 2911992 126800800096384 1780985205.3533416
> 126794255490784 2911992 126800800096384 1780985205.353367
< 126794255490784 2911992 126800800096384 1780985205.4352853
< 136679711961552 2912060 136686256525440 1780985205.439566
> 136679711954688 2912060 136686256525440 1780985205.4396389
< 136679711954688 2912060 136686256525440 1780985205.4396546
> 136679711954640 2912060 136686256525440 1780985205.4397557
< 136679711954640 2912060 136686256525440 1780985205.4402752
> 136679711954592 2912060 136686256525440 1780985205.4402962
> 126794236516480 2911992 126800800096384 1780985205.5173938
< 126794236516480 2911992 126800800096384 1780985205.517491
< 136679711954592 2912060 136686256525440 1780985205.5215101
> 136679711961552 2912060 136686256525440 1780985205.521542
> 126794236516480 2911992 126800800096384 1780985205.5979135
< 126794236516480 2911992 126800800096384 1780985205.5980175
> 126794238328368 2911992 126800800096384 1780985205.5983071
> 126794235084624 2911992 126800800096384 1780985205.5983353
< 126794235084624 2911992 126800800096384 1780985205.6044164
> 126794235084384 2911992 126800800096384 1780985205.6044562
< 126794235084384 2911992 126800800096384 1780985205.6049383
> 126794235138352 2911992 126800800096384 1780985205.6049619
< 126794235138352 2911992 126800800096384 1780985205.7034023
< 126794238328368 2911992 126800800096384 1780985205.7034557
> 126794255490784 2911992 126800800096384 1780985205.7034721
< 126794255490784 2911992 126800800096384 1780985205.7843523
< 136679711961552 2912060 136686256525440 1780985205.7885308
> 136679711954688 2912060 136686256525440 1780985205.7885728
< 136679711954688 2912060 136686256525440 1780985205.7885876
> 136679711954640 2912060 136686256525440 1780985205.7886858
< 136679711954640 2912060 136686256525440 1780985205.789161
> 136679711954592 2912060 136686256525440 1780985205.7891858
> 126794236516480 2911992 126800800096384 1780985205.8697855
< 136679711954592 2912060 136686256525440 1780985205.8698516
> 136679711961552 2912060 136686256525440 1780985205.869885
< 126794236516480 2911992 126800800096384 1780985205.8698912
> 126794236516480 2911992 126800800096384 1780985205.950508
< 126794236516480 2911992 126800800096384 1780985205.950609
> 126794238328368 2911992 126800800096384 1780985205.9508624
> 126794235084624 2911992 126800800096384 1780985205.9508796
< 126794235084624 2911992 126800800096384 1780985205.956285
> 126794235084384 2911992 126800800096384 1780985205.95632
< 126794235084384 2911992 126800800096384 1780985205.9568057
> 126794235138352 2911992 126800800096384 1780985205.9568245
< 126794235138352 2911992 126800800096384 1780985206.043536
< 126794238328368 2911992 126800800096384 1780985206.0435846
> 126794255490784 2911992 126800800096384 1780985206.0436254
< 126794255490784 2911992 126800800096384 1780985206.1236122
< 136679711961552 2912060 136686256525440 1780985206.125843
> 136679711954688 2912060 136686256525440 1780985206.1258845
< 136679711954688 2912060 136686256525440 1780985206.1259022
> 136679711954640 2912060 136686256525440 1780985206.1260118
< 136679711954640 2912060 136686256525440 1780985206.1264992
> 136679711954592 2912060 136686256525440 1780985206.126518
> 126794236516480 2911992 126800800096384 1780985206.2053156
< 126794236516480 2911992 126800800096384 1780985206.20543
< 136679711954592 2912060 136686256525440 1780985206.2095895
> 136679711961552 2912060 136686256525440 1780985206.2096217
> 126794236516480 2911992 126800800096384 1780985206.2859983
< 126794236516480 2911992 126800800096384 1780985206.2861638
> 126794238328368 2911992 126800800096384 1780985206.2865164
> 126794235084624 2911992 126800800096384 1780985206.2865493
< 126794235084624 2911992 126800800096384 1780985206.2926073
> 126794235084384 2911992 126800800096384 1780985206.2926512
< 126794235084384 2911992 126800800096384 1780985206.2931702
> 126794235138352 2911992 126800800096384 1780985206.2931964
< 126794235138352 2911992 126800800096384 1780985206.3683238
< 126794238328368 2911992 126800800096384 1780985206.3683684
> 126794255490784 2911992 126800800096384 1780985206.3683832
< 126794255490784 2911992 126800800096384 1780985206.4475937
< 136679711961552 2912060 136686256525440 1780985206.4546523
> 136679711954688 2912060 136686256525440 1780985206.4547122
< 136679711954688 2912060 136686256525440 1780985206.4547303
> 136679711954640 2912060 136686256525440 1780985206.454831
< 136679711954640 2912060 136686256525440 1780985206.4553413
> 136679711954592 2912060 136686256525440 1780985206.4553604
> 126794236516480 2911992 126800800096384 1780985206.5306947
< 126794236516480 2911992 126800800096384 1780985206.5307908
< 136679711954592 2912060 136686256525440 1780985206.5387218
> 136679711961552 2912060 136686256525440 1780985206.5387552
> 126794236516480 2911992 126800800096384 1780985206.6107473
< 126794236516480 2911992 126800800096384 1780985206.610899
> 126794238328368 2911992 126800800096384 1780985206.6112664
> 126794235084624 2911992 126800800096384 1780985206.6112885
< 126794235084624 2911992 126800800096384 1780985206.6168284
> 126794235084384 2911992 126800800096384 1780985206.6168668
< 126794235084384 2911992 126800800096384 1780985206.6173751
> 126794235138352 2911992 126800800096384 1780985206.6174023
< 126794235138352 2911992 126800800096384 1780985206.716362
< 126794238328368 2911992 126800800096384 1780985206.716411
> 126794255490784 2911992 126800800096384 1780985206.7164273
< 126794255490784 2911992 126800800096384 1780985206.7963865
< 136679711961552 2912060 136686256525440 1780985206.8045173
> 136679711954688 2912060 136686256525440 1780985206.8045845
< 136679711954688 2912060 136686256525440 1780985206.8045993
> 136679711954640 2912060 136686256525440 1780985206.8047109
< 136679711954640 2912060 136686256525440 1780985206.805194
> 136679711954592 2912060 136686256525440 1780985206.8052194
> 126794236516480 2911992 126800800096384 1780985206.8775823
< 126794236516480 2911992 126800800096384 1780985206.8776803
< 136679711954592 2912060 136686256525440 1780985206.8861694
> 136679711961552 2912060 136686256525440 1780985206.8862064
> 126794236516480 2911992 126800800096384 1780985206.9578974
< 126794236516480 2911992 126800800096384 1780985206.9580023
> 126794238328368 2911992 126800800096384 1780985206.9582772
> 126794235084624 2911992 126800800096384 1780985206.9582963
< 126794235084624 2911992 126800800096384 1780985206.9636154
> 126794235084384 2911992 126800800096384 1780985206.9636621
< 126794235084384 2911992 126800800096384 1780985206.9641843
> 126794235138352 2911992 126800800096384 1780985206.9642267
< 126794235138352 2911992 126800800096384 1780985207.1033928
< 126794238328368 2911992 126800800096384 1780985207.1034799
> 126794255490784 2911992 126800800096384 1780985207.1035058
< 126794255490784 2911992 126800800096384 1780985207.1965935
< 136679711961552 2912060 136686256525440 1780985207.2009823
> 136679711954688 2912060 136686256525440 1780985207.201028
< 136679711954688 2912060 136686256525440 1780985207.2010436
> 136679711954640 2912060 136686256525440 1780985207.2011645
< 136679711954640 2912060 136686256525440 1780985207.2016497
> 136679711954592 2912060 136686256525440 1780985207.2016637
> 126794236516480 2911992 126800800096384 1780985207.2778983
< 126794236516480 2911992 126800800096384 1780985207.2780118
< 136679711954592 2912060 136686256525440 1780985207.2862632
> 136679711961552 2912060 136686256525440 1780985207.2862954
> 126794236516480 2911992 126800800096384 1780985207.35837
< 126794236516480 2911992 126800800096384 1780985207.3584752
> 126794238328368 2911992 126800800096384 1780985207.3587325
> 126794235084624 2911992 126800800096384 1780985207.358749
< 126794235084624 2911992 126800800096384 1780985207.3644505
> 126794235084384 2911992 126800800096384 1780985207.364484
< 126794235084384 2911992 126800800096384 1780985207.364966
> 126794235138352 2911992 126800800096384 1780985207.3649848
< 126794235138352 2911992 126800800096384 1780985207.4667728
< 126794238328368 2911992 126800800096384 1780985207.4668384
> 126794255490784 2911992 126800800096384 1780985207.4668632
< 126794255490784 2911992 126800800096384 1780985207.5478785
< 136679711961552 2912060 136686256525440 1780985207.5504844
> 136679711954688 2912060 136686256525440 1780985207.5505261
< 136679711954688 2912060 136686256525440 1780985207.5505407
> 136679711954640 2912060 136686256525440 1780985207.5506384
< 136679711954640 2912060 136686256525440 1780985207.5510979
> 136679711954592 2912060 136686256525440 1780985207.5511167
> 126794236516480 2911992 126800800096384 1780985207.6299622
< 126794236516480 2911992 126800800096384 1780985207.63006
< 136679711954592 2912060 136686256525440 1780985207.6339648
> 136679711961552 2912060 136686256525440 1780985207.6339986
> 126794236516480 2911992 126800800096384 1780985207.7144847
< 126794236516480 2911992 126800800096384 1780985207.7146454
> 126794238328368 2911992 126800800096384 1780985207.7149096
> 126794235084624 2911992 126800800096384 1780985207.714926
< 126794235084624 2911992 126800800096384 1780985207.7205534
> 126794235084384 2911992 126800800096384 1780985207.7206006
< 126794235084384 2911992 126800800096384 1780985207.7210956
> 126794235138352 2911992 126800800096384 1780985207.7211149
< 126794235138352 2911992 126800800096384 1780985207.8750513
< 126794238328368 2911992 126800800096384 1780985207.875109
> 126794255490784 2911992 126800800096384 1780985207.8751423
< 126794255490784 2911992 126800800096384 1780985207.9555297
< 136679711961552 2912060 136686256525440 1780985207.9598897
> 136679711954688 2912060 136686256525440 1780985207.959941
< 136679711954688 2912060 136686256525440 1780985207.9599566
> 136679711954640 2912060 136686256525440 1780985207.960057
< 136679711954640 2912060 136686256525440 1780985207.9605663
> 136679711954592 2912060 136686256525440 1780985207.9605849
> 126794236516480 2911992 126800800096384 1780985208.0376074
< 126794236516480 2911992 126800800096384 1780985208.037721
< 136679711954592 2912060 136686256525440 1780985208.0424685
> 136679711961552 2912060 136686256525440 1780985208.0425234
> 126794236516480 2911992 126800800096384 1780985208.1253643
< 126794236516480 2911992 126800800096384 1780985208.1254692
> 126794238328368 2911992 126800800096384 1780985208.1257126
> 126794235084624 2911992 126800800096384 1780985208.125729
< 126794235084624 2911992 126800800096384 1780985208.1315248
> 126794235084384 2911992 126800800096384 1780985208.1315575
< 126794235084384 2911992 126800800096384 1780985208.1320438
> 126794235138352 2911992 126800800096384 1780985208.1320632
< 126794235138352 2911992 126800800096384 1780985208.2668467
< 126794238328368 2911992 126800800096384 1780985208.2669015
> 126794255490784 2911992 126800800096384 1780985208.266922
< 126794255490784 2911992 126800800096384 1780985208.3485153
< 136679711961552 2912060 136686256525440 1780985208.3596628
> 136679711954688 2912060 136686256525440 1780985208.3597143
< 136679711954688 2912060 136686256525440 1780985208.35973
> 136679711954640 2912060 136686256525440 1780985208.35983
< 136679711954640 2912060 136686256525440 1780985208.3603315
> 136679711954592 2912060 136686256525440 1780985208.3603756
> 126794236516480 2911992 126800800096384 1780985208.4296498
< 126794236516480 2911992 126800800096384 1780985208.4297523
< 136679711954592 2912060 136686256525440 1780985208.4421182
> 136679711961552 2912060 136686256525440 1780985208.4421663
> 126794236516480 2911992 126800800096384 1780985208.5094814
< 126794236516480 2911992 126800800096384 1780985208.509588
> 126794238328368 2911992 126800800096384 1780985208.5099185
> 126794235084624 2911992 126800800096384 1780985208.50994
< 126794235084624 2911992 126800800096384 1780985208.515187
> 126794235084384 2911992 126800800096384 1780985208.5152283
< 126794235084384 2911992 126800800096384 1780985208.5157046
> 126794235138352 2911992 126800800096384 1780985208.515723
< 126794235138352 2911992 126800800096384 1780985208.629339
< 126794238328368 2911992 126800800096384 1780985208.629406
> 126794255490784 2911992 126800800096384 1780985208.6294315
< 126794255490784 2911992 126800800096384 1780985208.7082639
< 136679711961552 2912060 136686256525440 1780985208.716494
> 136679711954688 2912060 136686256525440 1780985208.7165363
< 136679711954688 2912060 136686256525440 1780985208.7165556
> 136679711954640 2912060 136686256525440 1780985208.7166681
< 136679711954640 2912060 136686256525440 1780985208.7171643
> 136679711954592 2912060 136686256525440 1780985208.7171907
> 126794236516480 2911992 126800800096384 1780985208.789921
< 126794236516480 2911992 126800800096384 1780985208.7902064
< 136679711954592 2912060 136686256525440 1780985208.7973576
> 136679711961552 2912060 136686256525440 1780985208.7973876
> 126794236516480 2911992 126800800096384 1780985208.873677
< 126794236516480 2911992 126800800096384 1780985208.8737798
> 126794238328368 2911992 126800800096384 1780985208.8740401
> 126794235084624 2911992 126800800096384 1780985208.8740604
< 126794235084624 2911992 126800800096384 1780985208.8797252
> 126794235084384 2911992 126800800096384 1780985208.8797672
< 126794235084384 2911992 126800800096384 1780985208.880273
> 126794235138352 2911992 126800800096384 1780985208.8802986
< 126794235138352 2911992 126800800096384 1780985209.036635
< 126794238328368 2911992 126800800096384 1780985209.0367496
> 126794255490784 2911992 126800800096384 1780985209.036784
< 126794255490784 2911992 126800800096384 1780985209.1240745
< 136679711961552 2912060 136686256525440 1780985209.1341214
> 136679711954688 2912060 136686256525440 1780985209.1345088
< 136679711954688 2912060 136686256525440 1780985209.1345246
> 136679711954640 2912060 136686256525440 1780985209.1346097
< 136679711954640 2912060 136686256525440 1780985209.13485
> 136679711954688 2912060 136686256525440 1780985209.1348608
< 136679711954688 2912060 136686256525440 1780985209.1348677
> 136679711954640 2912060 136686256525440 1780985209.1349232
< 136679711954640 2912060 136686256525440 1780985209.1351073
